run_id,stage,example,n_disc,a_disc,discount,seed,w_lr,num_updates,p,M,sampled_cost,idealized_cost,gap,abs_gap,rel_gap,reference_run_id
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.7,3000000,1,1,2.65011563488,2.65011563488,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0,2.55320268316,2.55312955756,7.31256004656e-05,7.31256004656e-05,2.86415549298e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.005,2.55312955756,2.55379879808,-0.00066924052368,0.00066924052368,0.000262056871584,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.01,2.55416248756,2.55415546915,7.01840909167e-06,7.01840909167e-06,2.74783942342e-06,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.02,2.5543717043,2.55446957731,-9.7873008984e-05,9.7873008984e-05,3.83144155849e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.03,2.55487374026,2.55486672185,7.01840909079e-06,7.01840909079e-06,2.74707444845e-06,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.04,2.55552046992,2.55585569887,-0.00033522894697,0.00033522894697,0.000131161139934,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.05,2.56089398584,2.56041036549,0.000483620340909,0.000483620340909,0.00018888391776,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.06,2.56147204347,2.56089398584,0.000578057639086,0.000578057639086,0.000225724939136,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.08,2.56459827905,2.56696732837,-0.00236904931482,0.00236904931482,0.000922898117416,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.1,2.5773639444,2.5773639444,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.15,2.5870061658,2.5870061658,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.2,2.60555588708,2.60555588708,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.3,2.61501293382,2.6129610475,0.00205188631818,0.00205188631818,0.000785272447955,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.5,2.61501293382,2.61501293382,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,0.75,2.61501293382,2.61501293382,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0,1,2.61501293382,2.61501293382,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0,2.59525632407,2.59552027023,-0.000263946161566,0.000263946161566,0.000101692968687,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.005,2.59552027023,2.59004951036,0.0054707598742,0.0054707598742,0.00211222212252,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.01,2.58994927595,2.58994150226,7.77368519156e-06,7.77368519156e-06,3.00149064555e-06,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.02,2.58970731063,2.58939189917,0.000315411456023,0.000315411456023,0.000121809084258,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.03,2.58900970782,2.58900193413,7.773685192e-06,7.773685192e-06,3.00257990909e-06,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.04,2.58918972401,2.5892770588,-8.73347906754e-05,8.73347906754e-05,3.37294112186e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.05,2.5924937122,2.59233784391,0.000155868290128,0.000155868290128,6.01265342378e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.06,2.5929227874,2.5924937122,0.000429075198054,0.000429075198054,0.000165506745893,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.08,2.59473459695,2.59609185705,-0.00135726009889,0.00135726009889,0.000522808965793,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.1,2.60228290691,2.60228290691,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.15,2.6096345913,2.6096345913,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.2,2.62214485254,2.62214485254,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.3,2.62943117125,2.62775405768,0.00167711356019,0.00167711356019,0.000638230794578,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.5,2.62943117125,2.62943117125,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,0.75,2.62943117125,2.62943117125,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.125,1,2.62943117125,2.62943117125,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0,2.62885743113,2.62928223736,-0.000424806226755,0.000424806226755,0.000161567374061,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.005,2.62928223736,2.61732383028,0.011958407085,0.011958407085,0.00456894441055,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.01,2.61669094442,2.61671857594,-2.76315269883e-05,2.76315269883e-05,1.05596097503e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.02,2.61621120442,2.61564684995,0.000564354469977,0.000564354469977,0.00021576095794,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.03,2.61467213459,2.61469976612,-2.76315269887e-05,2.76315269887e-05,1.05677628257e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.04,2.61451703618,2.61441560795,0.000101428236624,0.000101428236624,3.87957585305e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.05,2.61624912986,2.61638305954,-0.000133929680397,0.000133929680397,5.1188865449e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.06,2.61651343876,2.61624912986,0.000264308902229,0.000264308902229,0.000101025892073,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.08,2.61696308699,2.61720733373,-0.000244246746281,0.000244246746281,9.3323422693e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.1,2.61893389453,2.61893389453,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.15,2.62345689048,2.62345689048,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.2,2.6324166479,2.6324166479,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.3,2.63757237127,2.63627909147,0.00129327979972,0.00129327979972,0.000490570138761,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.5,2.63757237127,2.63757237127,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,0.75,2.63757237127,2.63757237127,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.25,1,2.63757237127,2.63757237127,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0,2.65794532425,2.65839097923,-0.000445654979397,0.000445654979397,0.000167640871068,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.005,2.65839097923,2.63997908927,0.0184118899606,0.0184118899606,0.00697425598386,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.01,2.63886875229,2.63896700591,-9.82536177201e-05,9.82536177201e-05,3.72318477268e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.02,2.63833076533,2.63758290145,0.000747863877194,0.000747863877194,0.000283541372967,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.03,2.63618343867,2.63628169228,-9.82536177205e-05,9.82536177205e-05,3.7269772046e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.04,2.6358119006,2.6355727726,0.000239127998121,0.000239127998121,9.07309411477e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.05,2.63644887078,2.63683464435,-0.000385773570668,0.000385773570668,0.000146301768104,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.06,2.63653488948,2.63644887078,8.60186978033e-05,8.60186978033e-05,3.26267270936e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.08,2.63573815358,2.6348101079,0.000928045685056,0.000928045685056,0.000352224884167,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.1,2.63173322599,2.63173322599,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.15,2.63332670258,2.63332670258,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.2,2.63972870669,2.63972870669,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.3,2.64276325965,2.64186285364,0.000900406005859,0.000900406005859,0.00034082238774,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.5,2.64276325965,2.64276325965,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,0.75,2.64276325965,2.64276325965,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.375,1,2.64276325965,2.64276325965,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0,2.68389571829,2.68426128954,-0.000365571244236,0.000365571244236,0.000136190633029,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.005,2.68426128954,2.65976590142,0.0244953881149,0.0244953881149,0.00920960303379,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.01,2.65829825267,2.65850140165,-0.000203148977272,0.000203148977272,7.64148467804e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.02,2.65785323769,2.65694901166,0.000904226028134,0.000904226028134,0.000340324945705,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.03,2.65526939025,2.65547253923,-0.000203148977273,0.000203148977273,7.65020064309e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.04,2.65478888328,2.65445505093,0.000333832357008,0.000333832357008,0.000125763047632,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.05,2.65476762313,2.65536728651,-0.000599663380682,0.000599663380682,0.000225830672739,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.06,2.65466410038,2.65476762313,-0.000103522748609,0.000103522748609,3.89950320723e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.08,2.65278335009,2.65068810403,0.00209524606649,0.00209524606649,0.000790453642323,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.1,2.64241463474,2.64241463474,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.15,2.64094004995,2.64094004995,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.2,2.64529810158,2.64529810158,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.3,2.6461597081,2.64566119495,0.000498513147727,0.000498513147727,0.000188426677111,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.5,2.6461597081,2.6461597081,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,0.75,2.6461597081,2.6461597081,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.5,1,2.6461597081,2.6461597081,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0,2.70752917108,2.70775974778,-0.000230576698829,0.000230576698829,8.51540462621e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.005,2.70775974778,2.67770044914,0.0300592986381,0.0300592986381,0.0112257883991,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.01,2.67601565331,2.67635702731,-0.000341373995916,0.000341373995916,0.000127551740083,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.02,2.67579251055,2.67473946927,0.00105304128244,0.00105304128244,0.00039369863665,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.03,2.67290376202,2.67324513601,-0.000341373995916,0.000341373995916,0.000127700221471,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.04,2.67241227245,2.67201866327,0.000393609176476,0.000393609176476,0.000147307794622,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.05,2.67208976957,2.67286536869,-0.00077559911044,0.00077559911044,0.000290175150431,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.06,2.67178773268,2.67208976957,-0.000302036896403,0.000302036896403,0.000113033963096,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.08,2.66900300149,2.665824961,0.00317804049046,0.00317804049046,0.00119214147101,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.1,2.65193681924,2.65193681924,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.15,2.64710486539,2.64710486539,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.2,2.6497343202,2.6497343202,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.3,2.64831517103,2.64822754883,8.7622194425e-05,8.7622194425e-05,3.30871093248e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.5,2.64831517103,2.64831517103,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,0.75,2.64831517103,2.64831517103,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.625,1,2.64831517103,2.64831517103,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0,2.72978784779,2.72989371049,-0.000105862700785,0.000105862700785,3.87790558947e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.005,2.72989371049,2.69452157668,0.0353721338085,0.0353721338085,0.0131274264473,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.01,2.69275072989,2.69326271495,-0.000511985063921,0.000511985063921,0.00019009844865,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.02,2.69286324538,2.69165734317,0.00120590220718,0.00120590220718,0.000448014755756,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.03,2.68977095274,2.69028293781,-0.000511985063921,0.000511985063921,0.000190309003089,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.04,2.68935870216,2.68893217584,0.000426526319721,0.000426526319721,0.000158622937222,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.05,2.68894543941,2.68985902017,-0.000913580759943,0.000913580759943,0.000339638900438,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.06,2.6884381983,2.68894543941,-0.000507241106975,0.000507241106975,0.000188639419581,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.08,2.68493916999,2.68085523457,0.00408393542128,0.00408393542128,0.00152337036652,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.1,2.66094718661,2.66094718661,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.15,2.65228498005,2.65228498005,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.2,2.65340771237,2.65340771237,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.3,2.64955545179,2.64988769767,-0.000332245884943,0.000332245884943,0.00012538111907,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.5,2.64955545179,2.64955545179,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,0.75,2.64955545179,2.64955545179,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.75,1,2.64955545179,2.64955545179,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0,2.75259166208,2.7527165875,-0.00012492542584,0.00012492542584,4.53825963803e-05,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.005,2.7527165875,2.71085494477,0.0418616427281,0.0418616427281,0.0154422289576,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.01,2.7091035824,2.70981762097,-0.000714038571556,0.000714038571556,0.000263500600937,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.02,2.70965964965,2.70828911203,0.00137053762056,0.00137053762056,0.000506052922662,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.03,2.70643917952,2.70715321809,-0.000714038571556,0.000714038571556,0.000263759940437,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.04,2.70619034448,2.70574969283,0.000440651649932,0.000440651649932,0.000162857507145,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.05,2.70565206278,2.70666567111,-0.00101360832919,0.00101360832919,0.00037448597365,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.06,2.70493521344,2.70565206278,-0.000716849337531,0.000716849337531,0.000264945130009,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.08,2.70091995212,2.69621213903,0.00470781308988,0.00470781308988,0.00174608407912,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.1,2.66993917595,2.66993917595,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.15,2.656778889,2.656778889,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.2,2.65657135766,2.65657135766,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.3,2.65010100762,2.65086207774,-0.000761070121271,0.000761070121271,0.000287102874066,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.5,2.65010100762,2.65010100762,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,0.75,2.65010100762,2.65010100762,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,0.875,1,2.65010100762,2.65010100762,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0,2.78346971469,2.78430691166,-0.000837196969697,0.000837196969697,0.000300684154535,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.005,2.78430691166,2.72729675463,0.0570101570316,0.0570101570316,0.0209035400841,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.01,2.72563751978,2.72658411069,-0.000946590909091,0.000946590909091,0.000347170991491,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.02,2.72675115614,2.72519804373,0.00155311240963,0.00155311240963,0.000569908089139,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.03,2.72345183161,2.72439842252,-0.000946590909091,0.000946590909091,0.000347449514457,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.04,2.72344626343,2.7230022104,0.000444053030303,0.000444053030303,0.000163074796123,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.05,2.72236927858,2.7234449604,-0.00107568181818,0.00107568181818,0.000394971014221,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.06,2.72144070607,2.72236927858,-0.000928572511364,0.000928572511364,0.000341089843568,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.08,2.71711700957,2.71218487321,0.00493213636364,0.00493213636364,0.00181851038709,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.1,2.67931942801,2.67931942801,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.15,2.66079181207,2.66079181207,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.2,2.65941078336,2.65941078336,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.3,2.65011563488,2.65131446442,-0.00119882954545,0.00119882954545,0.000452164223272,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.5,2.65011563488,2.65011563488,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,0.75,2.65011563488,2.65011563488,0,0,0,s1_seir_main
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.7,3000000,1,1,2.65011563488,2.65011563488,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0,2.55383504876,2.55312955756,0.000705491205059,0.000705491205059,0.000276324091338,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.005,2.55323650217,2.55379879808,-0.000562295906418,0.000562295906418,0.000220180190719,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.01,2.55379879808,2.55415546915,-0.000356671067681,0.000356671067681,0.000139643444571,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.02,2.55487374026,2.55446957731,0.000404162945438,0.000404162945438,0.000158217952184,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.03,2.55503460934,2.55486672185,0.000167887492424,0.000167887492424,6.57128182024e-05,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.04,2.55585569887,2.55585569887,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.05,2.56109898897,2.56041036549,0.000688623476207,0.000688623476207,0.000268950432902,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.06,2.56089398584,2.56089398584,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.08,2.56614113456,2.56696732837,-0.000826193805726,0.000826193805726,0.000321855988036,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.1,2.5773639444,2.5773639444,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.15,2.5870061658,2.5870061658,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.2,2.60555588708,2.60555588708,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.3,2.6129610475,2.6129610475,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.5,2.61501293382,2.61501293382,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,0.75,2.61501293382,2.61501293382,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0,1,2.61501293382,2.61501293382,0,0,0,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0.125,0,2.59052435705,2.59552027023,-0.00499591318054,0.00499591318054,0.00192482148486,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0.125,0.005,2.59490446746,2.59004951036,0.00485495710684,0.00485495710684,0.00187446498124,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0.125,0.01,2.59004951036,2.58994150226,0.000108008094741,0.000108008094741,4.17029089833e-05,s1_seir_main
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.7,3000000,0.125,0.02,2.58900970782,2.58939189917,-0.000382191357794,0.000382191357794,0.00014759888525,s1_seir_main
