run_id,stage,task,solver,example,n_disc,a_disc,discount,seed,w_lr,num_updates,p,M,cost
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.625,0.3,1.10781019637
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.625,0.5,1.11004903275
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.625,0.75,1.11004903275
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.625,1,1.10781019637
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0,1.13403739668
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.005,1.12781554311
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.01,1.13403739668
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.02,1.13403739668
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.03,1.11561617088
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.04,1.11561617088
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.05,1.11557484055
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.06,1.11557484055
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.08,1.11557484055
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.1,1.11557484055
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.15,1.11624025814
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.2,1.1206505931
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.3,1.11850500274
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.5,1.11994290327
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,0.75,1.11994290327
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.75,1,1.11850500274
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0,1.15552770465
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.005,1.14712955229
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.01,1.15552770465
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.02,1.15552770465
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.03,1.13158818366
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.04,1.13158818366
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.05,1.13140259127
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.06,1.13140259127
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.08,1.13140259127
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.1,1.13140259127
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.15,1.13020982414
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.2,1.13197041817
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.3,1.1286102868
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.5,1.12930308392
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,0.75,1.12930308392
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,0.875,1,1.1286102868
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0,1.17660256402
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.005,1.16554487175
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.01,1.17660256402
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.02,1.17660256402
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.03,1.14655448714
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.04,1.14655448714
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.05,1.14623397432
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.06,1.14623397432
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.08,1.14623397432
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.1,1.14623397432
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.15,1.14334935894
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.2,1.14263965195
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.3,1.13817204298
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.5,1.13817204294
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,0.75,1.13817204294
s3_sis_seed17,stage3_final,sampled_profile,sampled,sis,12,10,0.5,17,0.7,1000000,1,1,1.13817204298
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0,0.988855210446
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.005,0.988855210446
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.01,0.988855210446
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.02,0.988855210446
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.03,0.991224948769
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.04,0.991224948769
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.05,0.99271965334
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.06,0.99271965334
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.08,0.99271965334
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.1,0.99271965334
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.15,1.00906245086
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.2,1.03531123763
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.3,1.05069160824
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.5,1.04343047825
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,0.75,1.05069160824
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0,1,1.05069160824
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0,1.0155762973
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.005,1.0155762973
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.01,1.0155762973
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.02,1.0155762973
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.03,1.01623058001
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.04,1.01623058001
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.05,1.01733172231
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.06,1.01733172231
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.08,1.01733172231
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.1,1.01733172231
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.15,1.03041547456
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.2,1.05203416457
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.3,1.06409380519
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.5,1.05799452081
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,0.75,1.06409380519
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.125,1,1.06409380519
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0,1.04114840126
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.005,1.04114840126
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.01,1.04114840126
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.02,1.04114840126
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.03,1.03924226739
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.04,1.03924226739
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.05,1.04002406255
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.06,1.04002406255
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.08,1.04002406255
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.1,1.04002406255
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.15,1.05013830052
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.2,1.06762436455
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.3,1.07665969
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.5,1.07163608617
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,0.75,1.07665969
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.25,1,1.07665969
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0,1.06566681896
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.005,1.06566681896
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.01,1.06566681896
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.02,1.06566681896
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.03,1.06050093018
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.04,1.06050093018
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.05,1.06102117157
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.06,1.06102117157
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.08,1.06102117157
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.1,1.06102117157
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.15,1.06843102742
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.2,1.08219074769
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.3,1.08846404077
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.5,1.08443791157
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,0.75,1.08846404077
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.375,1,1.08846404077
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0,1.08923994451
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.005,1.08923994451
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.01,1.08923994451
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.02,1.08923994451
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.03,1.08020722462
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.04,1.08020722462
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.05,1.08051022841
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.06,1.08051022841
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.08,1.08051022841
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.1,1.08051022841
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.15,1.08545790121
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.2,1.09582949045
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.3,1.09957387176
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.5,1.09647399381
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,0.75,1.09957387176
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.5,1,1.09957387176
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0,1.11198718404
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.005,1.11198718404
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.01,1.11198718404
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.02,1.11198718404
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.03,1.09853070848
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.04,1.09853070848
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.05,1.09864962887
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.06,1.09864962887
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.08,1.09864962887
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.1,1.09864962887
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.15,1.10135580252
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.2,1.10862491767
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.3,1.11004903275
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.5,1.10781019637
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,0.75,1.11004903275
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.625,1,1.11004903275
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0,1.13403739668
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.005,1.13403739668
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.01,1.13403739668
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.02,1.13403739668
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.03,1.11561617088
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.04,1.11561617088
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.05,1.11557484055
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.06,1.11557484055
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.08,1.11557484055
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.1,1.11557484055
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.15,1.11624025814
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.2,1.1206505931
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.3,1.11994290327
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.5,1.11850500274
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,0.75,1.11994290327
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.75,1,1.11994290327
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0,1.15552770465
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.005,1.15552770465
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.01,1.15552770465
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.02,1.15552770465
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.03,1.13158818366
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.04,1.13158818366
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.05,1.13140259127
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.06,1.13140259127
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.08,1.13140259127
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.1,1.13140259127
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.15,1.13020982414
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.2,1.13197041817
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.3,1.12930308392
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.5,1.1286102868
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,0.75,1.12930308392
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,0.875,1,1.12930308392
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0,1.17660256402
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.005,1.17660256402
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.01,1.17660256402
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.02,1.17660256402
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.03,1.14655448714
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.04,1.14655448714
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.05,1.14623397432
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.06,1.14623397432
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.08,1.14623397432
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.1,1.14623397432
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.15,1.14334935894
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.2,1.14263965195
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.3,1.13817204294
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.5,1.13817204298
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,0.75,1.13817204294
s3_sis_seed18,stage3_final,sampled_profile,sampled,sis,12,10,0.5,18,0.7,1000000,1,1,1.13817204294
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0,0.988855210446
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.005,0.988855210446
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.01,0.988855210446
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.02,0.988855210446
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.03,0.991224948769
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.04,0.991224948769
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.05,0.99271965334
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.06,0.99271965334
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.08,0.99271965334
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.1,0.99271965334
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.15,1.00906245086
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.2,1.03531123763
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.3,1.05069160824
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.5,1.05069160824
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,0.75,1.05069160824
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0,1,1.05069160824
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0,1.0155762973
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.005,1.0155762973
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.01,1.0155762973
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.02,1.0155762973
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.03,1.01623058001
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.04,1.01623058001
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.05,1.01733172231
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.06,1.01733172231
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.08,1.01733172231
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.1,1.01733172231
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.15,1.03041547456
s3_sis_seed19,stage3_final,sampled_profile,sampled,sis,12,10,0.5,19,0.7,1000000,0.125,0.2,1.05203416457
