run_id,stage,example,n_disc,a_disc,discount,seed,M,reference_run_id,uniform_disagreement,occupancy_disagreement,margin_min,margin_median,margin_mean,margin_occ_mean,margin_share_lt_1e_4,margin_share_lt_1e_3,margin_share_lt_1e_2
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.05,s1_seir_main,0.236363636364,0.266010912595,0,0.01470825625,0.0225505614027,0.00872670524849,0.272727272727,0.278787878788,0.30303030303
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.06,s1_seir_main,0.248484848485,0.565185750303,0,0.010625,0.022584922461,0.00864726555798,0.272727272727,0.272727272727,0.284848484848
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.08,s1_seir_main,0.224242424242,0.185469988297,0,0.010625,0.0223353242833,0.00895337764733,0.272727272727,0.272727272727,0.309090909091
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.1,s1_seir_main,0.254545454545,0.484424053509,0,0.010625,0.0227009035947,0.00925399682983,0.272727272727,0.272727272727,0.29696969697
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.15,s1_seir_main,0.236363636364,0.573914787455,0,0.010625,0.0229016530196,0.0096341632252,0.272727272727,0.272727272727,0.290909090909
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.2,s1_seir_main,0.248484848485,0.55647275703,0,0.0172631318681,0.0221115231328,0.00981034300764,0.272727272727,0.272727272727,0.272727272727
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.3,s1_seir_main,0.248484848485,0.554384047939,0,0.0194921875,0.0213510814394,0.0100486128531,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.5,s1_seir_main,0.224242424242,0.421641278242,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,0.75,s1_seir_main,0.212121212121,0.134739570828,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed04,stage3_final,seir,8,10,0.9,4,1,s1_seir_main,0.218181818182,0.398006404964,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0,s1_seir_main,0.260606060606,0.638701466061,0,0.010625,0.0219126833686,0.00832636832139,0.278787878788,0.284848484848,0.327272727273
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.005,s1_seir_main,0.248484848485,0.266472286027,0,0.010625,0.021918677801,0.00828964023841,0.272727272727,0.272727272727,0.333333333333
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.01,s1_seir_main,0.266666666667,0.654618435758,0,0.010625,0.0220591198984,0.00844417986262,0.272727272727,0.278787878788,0.327272727273
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.02,s1_seir_main,0.248484848485,0.269324179261,0,0.010625,0.0224202629351,0.00858966802621,0.272727272727,0.284848484848,0.30303030303
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.03,s1_seir_main,0.242424242424,0.591476053333,0,0.010625,0.0225801558806,0.008632351638,0.272727272727,0.278787878788,0.315151515152
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.04,s1_seir_main,0.254545454545,0.64590272,0,0.0155097333848,0.0225585392607,0.00867807590942,0.272727272727,0.272727272727,0.321212121212
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.05,s1_seir_main,0.254545454545,0.573269992727,0,0.01470825625,0.0225505614027,0.00872670524849,0.272727272727,0.278787878788,0.30303030303
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.06,s1_seir_main,0.230303030303,0.229913343366,0,0.010625,0.022584922461,0.00864726555798,0.272727272727,0.272727272727,0.284848484848
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.08,s1_seir_main,0.230303030303,0.181580374958,0,0.010625,0.0223353242833,0.00895337764733,0.272727272727,0.272727272727,0.309090909091
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.1,s1_seir_main,0.266666666667,0.598176483812,0,0.010625,0.0227009035947,0.00925399682983,0.272727272727,0.272727272727,0.29696969697
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.15,s1_seir_main,0.224242424242,0.554714502606,0,0.010625,0.0229016530196,0.0096341632252,0.272727272727,0.272727272727,0.290909090909
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.2,s1_seir_main,0.230303030303,0.539545484303,0,0.0172631318681,0.0221115231328,0.00981034300764,0.272727272727,0.272727272727,0.272727272727
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.3,s1_seir_main,0.254545454545,0.281921085979,0,0.0194921875,0.0213510814394,0.0100486128531,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.5,s1_seir_main,0.218181818182,0.145540340525,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,0.75,s1_seir_main,0.212121212121,0.14242518901,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed05,stage3_final,seir,8,10,0.9,5,1,s1_seir_main,0.218181818182,0.23612531821,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0,s1_seir_main,0.218181818182,0.562345351516,0,0.010625,0.0219126833686,0.00832636832139,0.278787878788,0.284848484848,0.327272727273
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.005,s1_seir_main,0.254545454545,0.221098198633,0,0.010625,0.021918677801,0.00828964023841,0.272727272727,0.272727272727,0.333333333333
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.01,s1_seir_main,0.236363636364,0.628202826182,0,0.010625,0.0220591198984,0.00844417986262,0.272727272727,0.278787878788,0.327272727273
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.02,s1_seir_main,0.218181818182,0.595691911085,0,0.010625,0.0224202629351,0.00858966802621,0.272727272727,0.284848484848,0.30303030303
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.03,s1_seir_main,0.236363636364,0.215518550156,0,0.010625,0.0225801558806,0.008632351638,0.272727272727,0.278787878788,0.315151515152
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.04,s1_seir_main,0.236363636364,0.615895823091,0,0.0155097333848,0.0225585392607,0.00867807590942,0.272727272727,0.272727272727,0.321212121212
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.05,s1_seir_main,0.254545454545,0.636036914545,0,0.01470825625,0.0225505614027,0.00872670524849,0.272727272727,0.278787878788,0.30303030303
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.06,s1_seir_main,0.242424242424,0.620931144242,0,0.010625,0.022584922461,0.00864726555798,0.272727272727,0.272727272727,0.284848484848
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.08,s1_seir_main,0.242424242424,0.251772351934,0,0.010625,0.0223353242833,0.00895337764733,0.272727272727,0.272727272727,0.309090909091
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.1,s1_seir_main,0.230303030303,0.141905782228,0,0.010625,0.0227009035947,0.00925399682983,0.272727272727,0.272727272727,0.29696969697
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.15,s1_seir_main,0.224242424242,0.418731932297,0,0.010625,0.0229016530196,0.0096341632252,0.272727272727,0.272727272727,0.290909090909
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.2,s1_seir_main,0.260606060606,0.557684878242,0,0.0172631318681,0.0221115231328,0.00981034300764,0.272727272727,0.272727272727,0.272727272727
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.3,s1_seir_main,0.224242424242,0.254345328404,0,0.0194921875,0.0213510814394,0.0100486128531,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.5,s1_seir_main,0.224242424242,0.531184783201,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,0.75,s1_seir_main,0.212121212121,0.113370003059,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed06,stage3_final,seir,8,10,0.9,6,1,s1_seir_main,0.236363636364,0.565106635818,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0,s1_seir_main,0.248484848485,0.233340995664,0,0.010625,0.0219126833686,0.00832636832139,0.278787878788,0.284848484848,0.327272727273
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.005,s1_seir_main,0.242424242424,0.24128063621,0,0.010625,0.021918677801,0.00828964023841,0.272727272727,0.272727272727,0.333333333333
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.01,s1_seir_main,0.230303030303,0.142910180368,0,0.010625,0.0220591198984,0.00844417986262,0.272727272727,0.278787878788,0.327272727273
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.02,s1_seir_main,0.242424242424,0.633089156424,0,0.010625,0.0224202629351,0.00858966802621,0.272727272727,0.284848484848,0.30303030303
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.03,s1_seir_main,0.230303030303,0.602376654716,0,0.010625,0.0225801558806,0.008632351638,0.272727272727,0.278787878788,0.315151515152
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.04,s1_seir_main,0.260606060606,0.636199689697,0,0.0155097333848,0.0225585392607,0.00867807590942,0.272727272727,0.272727272727,0.321212121212
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.05,s1_seir_main,0.218181818182,0.500680485302,0,0.01470825625,0.0225505614027,0.00872670524849,0.272727272727,0.278787878788,0.30303030303
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.06,s1_seir_main,0.224242424242,0.240541468401,0,0.010625,0.022584922461,0.00864726555798,0.272727272727,0.272727272727,0.284848484848
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.08,s1_seir_main,0.230303030303,0.161832305989,0,0.010625,0.0223353242833,0.00895337764733,0.272727272727,0.272727272727,0.309090909091
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.1,s1_seir_main,0.224242424242,0.592895956424,0,0.010625,0.0227009035947,0.00925399682983,0.272727272727,0.272727272727,0.29696969697
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.15,s1_seir_main,0.193939393939,0.376475463227,0,0.010625,0.0229016530196,0.0096341632252,0.272727272727,0.272727272727,0.290909090909
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.2,s1_seir_main,0.236363636364,0.553624272182,0,0.0172631318681,0.0221115231328,0.00981034300764,0.272727272727,0.272727272727,0.272727272727
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.3,s1_seir_main,0.224242424242,0.445623278242,0,0.0194921875,0.0213510814394,0.0100486128531,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.5,s1_seir_main,0.230303030303,0.158752461737,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,0.75,s1_seir_main,0.236363636364,0.139074982398,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed07,stage3_final,seir,8,10,0.9,7,1,s1_seir_main,0.230303030303,0.277678243555,0,0.0194921875,0.0213321109848,0.0100663293304,0.272727272727,0.272727272727,0.278787878788
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0,s1_seir_main,0.236363636364,0.24234210827,0,0.010625,0.0219126833686,0.00832636832139,0.278787878788,0.284848484848,0.327272727273
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.005,s1_seir_main,0.254545454545,0.278409107724,0,0.010625,0.021918677801,0.00828964023841,0.272727272727,0.272727272727,0.333333333333
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.01,s1_seir_main,0.236363636364,0.268826871361,0,0.010625,0.0220591198984,0.00844417986262,0.272727272727,0.278787878788,0.327272727273
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.02,s1_seir_main,0.254545454545,0.258475694413,0,0.010625,0.0224202629351,0.00858966802621,0.272727272727,0.284848484848,0.30303030303
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.03,s1_seir_main,0.236363636364,0.571090740722,0,0.010625,0.0225801558806,0.008632351638,0.272727272727,0.278787878788,0.315151515152
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.04,s1_seir_main,0.212121212121,0.198919270171,0,0.0155097333848,0.0225585392607,0.00867807590942,0.272727272727,0.272727272727,0.321212121212
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.05,s1_seir_main,0.248484848485,0.27189850108,0,0.01470825625,0.0225505614027,0.00872670524849,0.272727272727,0.278787878788,0.30303030303
s3_seir_seed08,stage3_final,seir,8,10,0.9,8,0.06,s1_seir_main,0.242424242424,0.224312391362,0,0.010625,0.022584922461,0.00864726555798,0.272727272727,0.272727272727,0.284848484848
