run_id,stage,example,n_disc,a_disc,discount,seed,w_lr,num_updates,p,M,sampled_cost,idealized_cost,gap,abs_gap,rel_gap,reference_run_id,outlier_threshold
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,1,0.4,3.55238095235,3.51428571426,0.0380952380952,0.0380952380952,0.0108401084012,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,1,0.6,3.27619047617,3.23809523807,0.0380952380947,0.0380952380947,0.0117647058823,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,1,0.5,3.31428571426,3.27619047617,0.0380952380947,0.0380952380947,0.0116279069767,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0.5,0.75,2.97623692946,3.01433083051,-0.0380939010529,0.0380939010529,0.0126375979263,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.75,1,3.23128550924,3.19328718448,0.0379983247622,0.0379983247622,0.0118994385932,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.375,0.05,3.10016806717,3.06231092432,0.0378571428571,0.0378571428571,0.0123622792697,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.375,0.05,3.10016806717,3.06231092432,0.0378571428571,0.0378571428571,0.0123622792697,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0.375,0.05,3.10016806717,3.06231092432,0.0378571428571,0.0378571428571,0.0123622792697,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.375,0.05,3.10016806717,3.06231092432,0.0378571428571,0.0378571428571,0.0123622792697,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0.875,0.6,3.16720283796,3.12939247644,0.0378103615162,0.0378103615162,0.0120823328492,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.25,0.75,2.89950576307,2.93709742737,-0.0375916642928,0.0375916642928,0.0127989163528,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0.75,0.5,3.09589041902,3.05831972285,0.037570696169,0.037570696169,0.0122847509658,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.75,0.5,3.09589041902,3.05831972285,0.037570696169,0.037570696169,0.0122847509658,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0,0.3,2.33664207015,2.37415664133,-0.0375145711741,0.0375145711741,0.0158012199031,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0,0.3,2.33664207015,2.37415664133,-0.0375145711741,0.0375145711741,0.0158012199031,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.625,0.2,3.13506210649,3.09756311184,0.0374989946422,0.0374989946422,0.0121059662994,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.75,0.3,3.19139877312,3.1541974164,0.037201356712,0.037201356712,0.0117942385339,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.625,1,3.0896264606,3.12669419497,-0.0370677343718,0.0370677343718,0.0118552477666,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.25,0.2,2.61941234909,2.5823676261,0.0370447229893,0.0370447229893,0.0143452553443,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.25,0.4,2.60331924418,2.64033830543,-0.0370190612488,0.0370190612488,0.0140205750046,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.375,0.3,2.75012045158,2.71311910723,0.037001344349,0.037001344349,0.0136379358541,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.625,0.75,3.02828004099,3.06522276235,-0.0369427213562,0.0369427213562,0.0120522142175,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.625,0.4,3.06089513889,3.02408408301,0.0368110558725,0.0368110558725,0.0121726297491,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0.625,0.75,3.02846675056,3.06522276235,-0.0367560117928,0.0367560117928,0.0119913019844,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.875,0.75,3.16699223325,3.20363439693,-0.0366421636784,0.0366421636784,0.0114376858088,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,0.25,1,3.02682315531,2.99020674345,0.03661641186,0.03661641186,0.0122454448811,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.625,0.2,3.1341635096,3.09756311184,0.0366003977526,0.0366003977526,0.011815868291,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.25,1,3.02673367382,2.99020674345,0.0365269303696,0.0365269303696,0.0122155200304,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,0.125,0.3,2.44300330116,2.47941296606,-0.0364096649094,0.0364096649094,0.0146847924923,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.25,0.2,2.61874365418,2.5823676261,0.0363760280858,0.0363760280858,0.0140863089043,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.75,0.75,3.09090484104,3.12723740087,-0.036332559823,0.036332559823,0.0116181009516,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.5,0.4,2.92328963098,2.88696230925,0.0363273217319,0.0363273217319,0.0125832338079,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0.875,0.3,3.37533483048,3.3391186418,0.0362161886794,0.0362161886794,0.010846032311,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0.875,0.2,3.50773858007,3.47154410776,0.0361944723114,0.0361944723114,0.0104260442005,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,1,0.3,3.58857142854,3.55238095235,0.0361904761905,0.0361904761905,0.0101876675604,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,1,0.3,3.58857142854,3.55238095235,0.0361904761905,0.0361904761905,0.0101876675604,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0.75,1,3.15726841669,3.19328718448,-0.0360187677909,0.0360187677909,0.0112795266163,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.875,0.1,3.97267518184,4.00869088517,-0.0360157033376,0.0360157033376,0.00898440522585,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0.75,0.75,3.09123671353,3.12723740087,-0.0360006873398,0.0360006873398,0.0115119777379,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.125,0,2.54546428565,2.50973180071,0.0357324849479,0.0357324849479,0.0142375710974,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.125,0.3,2.44371712396,2.47941296606,-0.0356958421088,0.0356958421088,0.0143968925699,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.625,0.05,3.68188955816,3.64620137686,0.0356881812966,0.0356881812966,0.00978777023207,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.375,0.3,2.74868441375,2.71311910723,0.0355653065161,0.0355653065161,0.0131086417921,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.375,0.75,2.93670657183,2.97220433913,-0.0354977673002,0.0354977673002,0.0119432459044,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0.875,0.75,3.16820056396,3.20363439693,-0.0354338329622,0.0354338329622,0.0110605108361,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,0.5,0.4,2.85155617439,2.88696230925,-0.035406134861,0.035406134861,0.0122641486338,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.625,0.4,2.98872725741,3.02408408301,-0.0353568255993,0.0353568255993,0.0116917468657,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.375,0.2,2.78433434867,2.74933035708,0.0350039915964,0.0350039915964,0.0127318244991,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.75,0.05,3.96939372814,3.9344041811,0.0349895470383,0.0349895470383,0.00889322637628,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.75,0.05,3.96939372814,3.9344041811,0.0349895470383,0.0349895470383,0.00889322637628,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.75,0.05,3.96939372814,3.9344041811,0.0349895470383,0.0349895470383,0.00889322637628,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.875,0.3,3.37386154371,3.3391186418,0.0347429019089,0.0347429019089,0.0104048120585,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0.875,1,3.24099325936,3.27569398697,-0.0347007276062,0.0347007276062,0.0105933972295,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.625,0.75,3.03071255101,3.06522276235,-0.0345102113429,0.0345102113429,0.011258630781,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.875,0.75,3.16914793148,3.20363439693,-0.0344864654441,0.0344864654441,0.0107647943464,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.875,1,3.24127191343,3.27569398697,-0.0344220735369,0.0344220735369,0.0105083300436,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0.375,0.3,2.74742571446,2.71311910723,0.0343066072339,0.0343066072339,0.012644711079,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.5,0.75,2.98003007407,3.01433083051,-0.0343007564439,0.0343007564439,0.0113792275541,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed14,stage3_final,sysrisk,5,2,0.5,14,0.75,5000000,1,0.4,3.54857142854,3.51428571426,0.0342857142857,0.0342857142857,0.00975609756106,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,1,0.6,3.20380952379,3.23809523807,-0.0342857142854,0.0342857142854,0.0105882352941,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,1,0.75,3.26476190474,3.29904761902,-0.0342857142852,0.0342857142852,0.0103926096997,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,1,0.6,3.20380952379,3.23809523807,-0.0342857142852,0.0342857142852,0.010588235294,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,1,0.75,3.26476190474,3.29904761902,-0.034285714285,0.034285714285,0.0103926096996,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,1,1,3.34476190474,3.37904761902,-0.034285714285,0.034285714285,0.0101465614429,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,1,1,3.34476190474,3.37904761902,-0.034285714285,0.034285714285,0.0101465614429,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,1,1,3.34476190474,3.37904761902,-0.034285714285,0.034285714285,0.0101465614429,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,1,0.75,3.26476190474,3.29904761902,-0.034285714285,0.034285714285,0.0103926096996,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,1,1,3.34476190474,3.37904761902,-0.034285714285,0.034285714285,0.0101465614429,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,1,1,3.34476190474,3.37904761902,-0.034285714285,0.034285714285,0.0101465614429,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,1,0.75,3.26476190474,3.29904761902,-0.034285714285,0.034285714285,0.0103926096996,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed15,stage3_final,sysrisk,5,2,0.5,15,0.75,5000000,1,0.75,3.26476190474,3.29904761902,-0.034285714285,0.034285714285,0.0103926096996,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,1,1,3.34476190474,3.37904761902,-0.034285714285,0.034285714285,0.0101465614429,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0,0.75,2.84868232026,2.88296533839,-0.0342830181334,0.0342830181334,0.0118915817949,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.125,0.3,2.44533438124,2.47941296606,-0.0340785848203,0.0340785848203,0.0137446182974,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.25,1,3.02413552204,2.99020674345,0.0339287785977,0.0339287785977,0.0113466330287,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.75,0.5,3.02442719604,3.05831972285,-0.0338925268078,0.0338925268078,0.0110820744328,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.25,0.1,2.72823655799,2.69444734624,0.0337892117511,0.0337892117511,0.0125403125054,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.5,0.75,2.9805806258,3.01433083051,-0.0337502047146,0.0337502047146,0.0111965827947,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0.75,0.6,3.07594559482,3.04220068871,0.0337449061109,0.0337449061109,0.0110922682505,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.625,0.1,3.50197929226,3.46825083529,0.0337284569703,0.0337284569703,0.00972491857483,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0.125,0.3,2.44581591856,2.47941296606,-0.0335970475063,0.0335970475063,0.0135504040538,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.875,0.75,3.17005964898,3.20363439693,-0.0335747479481,0.0335747479481,0.01048020585,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.25,0.4,2.60710745336,2.64033830543,-0.033230852066,0.033230852066,0.0125858311405,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed06,stage3_final,sysrisk,5,2,0.5,6,0.75,5000000,0.875,0.4,3.3681752215,3.33500295428,0.0331722672145,0.0331722672145,0.00994669799974,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,0.875,0.4,3.3681752215,3.33500295428,0.0331722672145,0.0331722672145,0.00994669799974,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.125,0.3,2.4462684898,2.47941296606,-0.0331444762654,0.0331444762654,0.0133678724436,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0.375,0.3,2.74624812496,2.71311910723,0.033129017731,0.033129017731,0.0122106757653,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.125,0.4,2.49547248506,2.52831939279,-0.0328469077316,0.0328469077316,0.0129915974324,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.875,0.6,3.09675923716,3.12939247644,-0.0326332392823,0.0326332392823,0.0104279790816,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0,0.3,2.34166270865,2.37415664133,-0.0324939326723,0.0324939326723,0.0136865159218,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed13,stage3_final,sysrisk,5,2,0.5,13,0.75,5000000,0.75,0.75,3.09477073026,3.12723740087,-0.0324666706102,0.0324666706102,0.0103819014831,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.75,0.4,3.20504112645,3.17265481347,0.0323863129755,0.0323863129755,0.010207953553,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,1,0.4,3.54666666664,3.51428571426,0.032380952381,0.032380952381,0.009214092141,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed14,stage3_final,sysrisk,5,2,0.5,14,0.75,5000000,1,0.05,4.53523809519,4.50285714281,0.032380952381,0.032380952381,0.00719120135371,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.75,1,3.16114622684,3.19328718448,-0.0321409576407,0.0321409576407,0.0100651635083,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.625,0.4,3.05610658263,3.02408408301,0.0320224996121,0.0320224996121,0.010589156496,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.875,0.4,3.36702060046,3.33500295428,0.0320176461746,0.0320176461746,0.00960048510106,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,0.125,0.1,2.47541268878,2.44347936704,0.03193332174,0.03193332174,0.0130687912371,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.625,0.75,3.03332129723,3.06522276235,-0.0319014651192,0.0319014651192,0.010407551944,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.5,0.75,2.98251086225,3.01433083051,-0.0318199682665,0.0318199682665,0.0105562295765,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.875,0.5,3.18798376989,3.15617658867,0.0318071812215,0.0318071812215,0.0100777571622,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.25,1,3.02199861701,2.99020674345,0.0317918735638,0.0317918735638,0.0106319984842,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0.5,0,3.5578911564,3.52616780039,0.0317233560089,0.0317233560089,0.00899655314346,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed10,stage3_final,sysrisk,5,2,0.5,10,0.75,5000000,0.125,0.3,2.44777947878,2.47941296606,-0.0316334872859,0.0316334872859,0.0127584584411,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.375,0.75,2.94076195427,2.97220433913,-0.0314423848577,0.0314423848577,0.0105788099572,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed09,stage3_final,sysrisk,5,2,0.5,9,0.75,5000000,0.25,0.05,2.79822702096,2.76679734211,0.0314296788482,0.0314296788482,0.0113595883478,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0.25,0.05,2.79822702096,2.76679734211,0.0314296788482,0.0314296788482,0.0113595883478,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.25,0.05,2.79822702096,2.76679734211,0.0314296788482,0.0314296788482,0.0113595883478,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,0.125,0.3,2.44809402801,2.47941296606,-0.0313189380594,0.0313189380594,0.0126315940459,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0.875,0.4,3.36607221425,3.33500295428,0.0310692599671,0.0310692599671,0.00931611167756,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.75,0.75,3.0962167944,3.12723740087,-0.0310206064702,0.0310206064702,0.00991949202885,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,0.375,0,3.22007843132,3.18924369743,0.0308347338935,0.0308347338935,0.00966835300745,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.5,1,3.04153132966,3.07229131016,-0.0307599805019,0.0307599805019,0.0100120650669,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed17,stage3_final,sysrisk,5,2,0.5,17,0.75,5000000,0,0.4,2.39184200572,2.42253671701,-0.030694711287,0.030694711287,0.0126704834117,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed11,stage3_final,sysrisk,5,2,0.5,11,0.75,5000000,0.375,0.4,2.79008080882,2.75951217531,0.0305686335125,0.0305686335125,0.011077549788,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed04,stage3_final,sysrisk,5,2,0.5,4,0.75,5000000,1,0.05,4.53333333329,4.50285714281,0.0304761904762,0.0304761904762,0.00676818950937,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,1,0.2,3.70285714283,3.67238095235,0.0304761904762,0.0304761904762,0.00829875518679,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed12,stage3_final,sysrisk,5,2,0.5,12,0.75,5000000,1,0.1,4.31999999996,4.28952380948,0.0304761904759,0.0304761904759,0.00710479573712,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,1,0.2,3.70285714283,3.67238095235,0.0304761904757,0.0304761904757,0.00829875518667,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,1,0.2,3.70285714283,3.67238095235,0.0304761904757,0.0304761904757,0.00829875518667,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed01,stage3_final,sysrisk,5,2,0.5,1,0.75,5000000,1,0,4.88380952376,4.85333333329,0.0304761904754,0.0304761904754,0.00627943485076,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed05,stage3_final,sysrisk,5,2,0.5,5,0.75,5000000,0.5,0.2,2.95120736563,2.92080623966,0.030401125967,0.030401125967,0.0104084706319,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed02,stage3_final,sysrisk,5,2,0.5,2,0.75,5000000,0,0.4,2.39215947965,2.42253671701,-0.0303772373607,0.0303772373607,0.0125394332096,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed16,stage3_final,sysrisk,5,2,0.5,16,0.75,5000000,0.125,0,2.54001731022,2.50973180071,0.0302855095096,0.0302855095096,0.012067229455,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed07,stage3_final,sysrisk,5,2,0.5,7,0.75,5000000,0.75,0.5,3.0282424627,3.05831972285,-0.0300772601504,0.0300772601504,0.00983457024643,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed00,stage3_final,sysrisk,5,2,0.5,0,0.75,5000000,0.625,0.3,3.02120010209,2.99117365583,0.0300264462609,0.0300264462609,0.0100383493958,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed18,stage3_final,sysrisk,5,2,0.5,18,0.75,5000000,0.375,1,3.05743583946,3.02744778722,0.0299880522366,0.0299880522366,0.0099053903962,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed08,stage3_final,sysrisk,5,2,0.5,8,0.75,5000000,0.875,0.75,3.1736648461,3.20363439693,-0.0299695508219,0.0299695508219,0.00935485985875,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed19,stage3_final,sysrisk,5,2,0.5,19,0.75,5000000,0.375,1,3.05729041124,3.02744778722,0.0298426240193,0.0298426240193,0.00985735382299,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.125,0,2.53956547613,2.50973180071,0.0298336754241,0.0298336754241,0.0118871966382,s1_sysrisk_samegrid,0.01
s3_sysrisk_seed03,stage3_final,sysrisk,5,2,0.5,3,0.75,5000000,0.5,0.4,2.91672166259,2.88696230925,0.0297593533375,0.0297593533375,0.0103081890754,s1_sysrisk_samegrid,0.01
